YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_17A,BG3Y_MCS_18B,BG3Y_MCS_19C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2019,75,국립목포해양대학교,대학,국립,전남,C그룹,102588,15097,117685,209915,20272,230187,1,0,16729,0,1,16729,125,48,173,3198,4234,7432,4264,0,230187,2758,83.5,7432,230187,3.299999952316284,2131.39990234375,388,41,2131.39990234375,4341,.5,108232395282,254993038,6864102,8931700,311636030,155884396,0,76965533,815274799,111878469000,230000000,9000000,11000000,324365000,135500000,0,82650000,792515000,815274799,8700,93709.7,815274799,108232395282,.8,825830201,758269988,815274799,-.3,7596,6700,896,272,445,291,308,8912,0,540946,3267,223,176,183,73,3922,20749,2233,2356,2379,688,28405,0,0,731,455,135,75,85,353,41,64,1894,22982,7596,3,540946,7596,71.19999694824219,6,5.5,0,0,11.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,5.5,0,1,12.5,0,0,0,0,0,6,5.5,0,1,12.5,927.5,178,11.5,0,0,1,7771,1.5,11.5,0,7771,1.5,927.5,11.5,1,74.19999694824219
2019,76,국립부경대학교,대학,국립,부산,A그룹,342871,146801,489672,1047268,217099,1264367,19,24,36832,0,43,36832,488,135,623,26447,16264,42711,31362,0,1264367,18962,66.69999694824219,42711,1264367,3.5,16496.5,2808,251,16496.5,12367,1.2999999523162842,10681131421,31137823,2910000,0,0,45152177,0,15800000,95000000,7539543000,23000000,2100000,400000,0,24500000,0,0,50000000,95000000,517,183752.4,95000000,10681131421,.9,93000000,90000000,95000000,1.2,9231,8697,534,270,460,187,698,10846,0,410275,3407,157,222,157,334,4277,21416,1527,3928,3161,9654,39686,0,0,5100,1896,250,35,102,207,0,29,925,22943,9231,2.5,410275,9231,44.400001525878906,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,10,1,1,0,0,0,65,15.399999618530272,1,0,65,15.399999618530272,10,1,0,10
2019,77,국립순천대학교,대학,국립,전남,B그룹,364395,98315,462710,701440,157679,859119,19,22,58586,10,51,58586,322,108,430,23180,2923,26103,22720,0,859119,7771,110.5999984741211,26103,859119,3.0999999046325684,135,24,2,135,101,1.2999999523162842,229011807279,407026203,105272713,80588340,2629128967,463523870,0,56642271,3742182364,260047098000,391600000,115463000,40500000,2978951620,529325380,0,57060000,4112900000,3742182364,10450,358103.6,3742182364,229011807279,1.6,4061743642,3829331680,3742182364,-4,18257,15290,2967,628,1109,435,4190,24619,0,1189340,9179,1308,516,285,240,11528,60059,14166,9398,5905,44687,134215,0,0,6285,1610,1025,204,291,652,250,102,1779,74225,18257,4.099999904632568,1189340,18257,65.0999984741211,3,8,1,1,13,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,9,1,1,14,0,0,0,0,0,3,9,1,1,14,943.7000122070312,173,12,1,1,0,9480,1.399999976158142,12,1,9480,1.399999976158142,943.7000122070312,13,1,67.4000015258789
2019,78,국립암센터국제암대학원대학교,대학원대학,국립,경기,-,718,628,1346,718,628,1346,0,0,91,0,0,91,0,0,0,102,0,102,102,0,1346,65,20.700000762939453,102,1346,8.199999809265137,352,72,0,352,229,1.5,18626572441,38996390,2410250,1616700,11450000,2408838,0,5456000,62338178,19091982559,39000000,2700000,2000000,12000000,2500000,0,6300000,64500000,62338178,1844,33806,62338178,18626572441,.3,59933732,63462347,62338178,2.1,0,0,0,0,0,0,888,888,0,45241,0,362,145,285,677,1469,0,8054,2534,5485,15732,31805,0,0,6300,1200,0,14,2,13,8,12,687,8054,0,0,45241,0,0,2,8,0,0,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,8,0,2,12,0,0,0,0,0,2,8,0,2,12,785.7999877929688,136,10,0,0,2,8962,1.2000000476837158,10,0,8962,1.100000023841858,785.7999877929688,10,2,65.5
2019,79,국립창원대학교,대학,국립,경남,B그룹,277741,105016,382757,516054,159444,675498,16,12,52922,2,30,52922,656,131,787,13820,9889,23709,21993,0,675498,9480,71.30000305175781,23709,675498,3.5999999046325684,4501,544,13,4501,2570,1.7999999523162842,17181267252,93175140,6935264,0,24356817,19532771,0,6000000,149999992,16884162140,80000000,9000000,1000000,30000000,23000000,0,7000000,150000000,149999992,1514,99075.3,149999992,17181267252,.9,168106423,139999391,149999992,-4.8,277,0,277,17,16,21,20,351,0,37,0,26,5,5,2,38,0,519,111,10,1,641,0,0,30,75,0,2,2,4,4,2,100,519,277,1.899999976158142,37,277,.1000000014901161,5,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,11,0,0,0,0,0,5,6,0,0,11,1221,234,11,0,0,0,7596,1.399999976158142,11,0,7596,1.399999976158142,1221,11,0,111
2019,80,국립한국교통대학교,대학,국립,충북,B그룹,258566,67552,326118,588360,91413,679773,9,7,27370,2,18,27370,76,27,103,24983,1859,26842,12028,0,679773,8962,75.9000015258789,26842,679773,4.099999904632568,13011,1711,110,13011,11750,1.100000023841858,86067091932,87396490,34760530,20014790,119255257,63328657,0,11000000,335755724,84488900000,163253000,50000000,20000000,170000000,88000000,0,20680000,511933000,335755724,7127,47110.4,335755724,86067091932,.4,778234591,388767755,335755724,-31.8,3895,3895,0,109,209,56,30,4299,0,42610,425,0,41,48,16,530,1413,0,449,270,1555,3687,0,0,728,38,0,0,0,7,0,33,1218,1413,3895,.4000000059604645,42610,3895,10.899999618530272,1,5,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,9,0,0,0,0,0,1,5,2,1,9,766.7999877929688,141,8,1,0,0,9231,1,8,0,9231,.8999999761581421,766.7999877929688,9,0,85.19999694824219
2019,81,국립한국해양대학교,대학,국립,부산,B그룹,186951,94685,281636,405337,151808,557145,14,16,11876,1,31,11876,215,40,255,7862,10753,18615,9940,10,557145,7596,73.30000305175781,18615,557145,3.5,11575,2777,109,11575,15979,.699999988079071,36444745237,44240200,3034600,0,0,14404232,0,47102220,108781252,33649682000,50000000,4000000,0,0,14000000,0,42000000,110000000,108781252,3906,27849.8,108781252,36444745237,.3,148540852,109801332,108781252,-13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,1,12,0,0,0,0,0,0,15,0,3,18,0,0,0,0,0,6,19,1,4,30,0,0,0,0,0,6,19,1,4,30,1778,110,11,1,15,3,18257,1.399999976158142,11,15,18257,1.399999976158142,1778,12,18,59.29999923706055
2019,82,국립한밭대학교,대학,국립,대전,B그룹,233795,69973,303768,510097,91480,601577,9,13,24482,2,24,24482,351,79,430,15568,12449,28017,19254,0,601577,9231,65.19999694824219,28017,601577,4.900000095367432,0,0,0,0,5397,0,25827501889,54775639,779640,0,5715000,2386755,0,0,63657034,30453034050,57240000,0,0,0,0,0,0,57240000,63657034,2838,22430.2,63657034,25827501889,.2,84867550,68867734,63657034,-13.2,132,0,132,5,0,6,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,132,0,2,5,1,3,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5,1,3,11,0,0,0,1,1,2,5,1,4,12,134,45,8,4,0,0,0,0,8,0,0,0,134,12,0,11.199999809265137
2019,83,국민대학교,대학,사립,서울,A그룹,426770,216625,643395,1105349,300593,1405942,21,37,102370,7,65,102370,948,224,1172,34467,6383,40850,32983,152,1405942,18257,77,40850,1405942,3,1249,272,42,1249,3439,.4000000059604645,15554422167,22648320,14532638,0,22800000,30419039,0,2200000,92599997,14759407000,29640000,10000000,2000000,23500000,34300000,0,2200000,101640000,92599997,1582,58533.5,92599997,15554422167,.6,96975527,99000000,92599997,-2.2,2942,2942,0,15,125,34,300,3416,0,288,290,0,2,2,0,294,355,0,2,2,0,359,0,0,0,0,0,0,0,0,0,1,19,355,2942,.1000000014901161,288,2942,.1000000014901161,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,7,2,1,0,0,0,277,3.5999999046325684,1,0,277,3.5999999046325684,7,1,0,7
2019,84,국방대학교,기타,기타,충남,-,173489,70737,244226,280272,84755,365027,0,20,701,0,20,701,1394,643,2037,8105,1705,9810,6628,30000,365027,0,0,9810,365027,2.799999952316284,3430,569,26,3430,1478,2.299999952316284,11978628459,24576290,2460700,240000,4474000,0,0,0,31750990,13302650000,35000000,3000000,0,4000000,0,0,0,42000000,31750990,1168,27184.1,31750990,11978628459,.3,36841860,32045990,31750990,-7,87,0,87,4,7,10,100,208,0,150,0,63,8,7,41,119,0,2330,76,280,343,3029,0,0,50,20,10,0,0,0,0,4,60,2330,87,26.799999237060547,150,87,1.7000000476837158,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,1,1,3,443,60,1,0,1,1,3895,.6000000238418579,1,1,3895,.5,443,1,2,147.6999969482422
2019,85,국제뇌교육종합대학원대학교,대학원대학,사립,충남,-,10677,1092,11769,12985,1177,14162,2,0,0,0,2,0,4,0,4,150,31,181,177,0,14162,277,51.09999847412109,181,14162,1.2999999523162842,5567,1595,68,5567,6468,.8999999761581421,278026506370,310028640,598039960,6723000,1533722417,483985774,0,13209671,2945709462,219681468000,341000000,634596000,10000000,676060000,10000000,0,0,1671656000,2945709462,22571,130508.6,2945709462,278026506370,1.1,2973599950,2337919950,2945709462,2.3,0,0,0,0,0,0,0,0,0,596,50,0,4,5,0,59,61,0,11,5,0,77,0,0,0,0,0,0,0,0,0,0,0,61,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,86,국제대학교,전문대학,사립,경기,B그룹,45137,22550,67687,100558,22576,123134,5,4,42005,0,9,42005,87,0,87,4444,677,5121,2943,0,123134,3895,31.600000381469727,5121,123134,4.300000190734863,10720,2045,203,10720,10391,1,13039320910,30000000,2935000,0,0,0,0,3500000,36435000,12740000000,30000000,3000000,0,0,0,0,3500000,36500000,36435000,713,51101,36435000,13039320910,.3,32548700,36474800,36435000,6,1136,1136,0,30,41,27,63,1297,0,29658,762,0,15,16,37,830,6703,0,444,160,292,7599,0,0,465,155,78,0,1,0,0,4,79,6703,1136,5.900000095367432,29658,1136,26.100000381469727,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,132,6.099999904632568,0,0,132,0,0,1,0,0
2019,87,국제문화대학원대학교,대학원대학,사립,충남,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3762,1130,49,3762,3821,1,1912887431,5947583,374000,0,0,0,0,0,6321583,2155370000,9000000,1000000,0,0,0,0,0,10000000,6321583,179,35316.1,6321583,1912887431,.3,6496186,7165584,6321583,-.7,306,306,0,17,8,25,7,363,0,378,49,0,5,18,7,79,158,0,19,63,28,268,0,0,0,0,0,0,0,0,0,0,0,158,306,.5,378,306,1.2000000476837158,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,2,54,4,0,2,0,0,2942,.5,0,0,2942,0,54,2,0,27
2019,88,국제법률경영대학원대학교,대학원대학,사립,경기,-,1289,2708,3997,2148,4565,6713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6713,132,50.900001525878906,0,6713,0,2518.699951171875,476,62,2518.699951171875,4267,.6000000238418579,13888814584,29290200,5017900,2224440,4302000,2401444,0,0,43235984,13289102000,26000000,5600000,2100000,3500000,3500000,0,0,40700000,43235984,1271,34017.3,43235984,13888814584,.3,50199790,39689373,43235984,-6,2719,2614,105,95,106,66,1,2987,0,60988,726,8,42,27,0,803,7310,168,838,860,480,9656,0,0,32,18,28,28,13,10,0,5,165,7478,2719,2.799999952316284,60988,2719,22.39999961853028,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,1,0,1,2,24,2,1,0,0,1,87,17.200000762939453,1,0,87,11.5,24,1,1,12
2019,89,국제사이버대학교,대학,사립,경기,C그룹,1200,0,1200,9390,0,9390,0,0,9390,0,0,9390,0,0,0,0,0,0,0,0,9390,2942,3.200000047683716,0,9390,0,7293.7001953125,1572,91,7293.7001953125,6718,1.100000023841858,405567487552,726143636,72851960,6784400,1278059648,508282396,0,10000000,2602122040,387876375000,621000000,73000000,6000000,1280662000,509318000,0,10020000,2500000000,2602122040,20313,128101.3,2602122040,405567487552,.6,2827349920,2742552820,2602122040,-4.1,20507,18417,2090,901,1170,321,1103,24002,0,907098,6750,440,220,154,132,7696,49103,3631,3597,2293,10170,68794,0,0,4868,3723,1731,73,137,614,123,38,350,52734,20507,2.5999999046325684,907098,20507,44.20000076293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,90,국제언어대학원대학교,대학원대학,사립,서울,-,2908,12323,15231,3825,13432,17257,0,0,130,0,0,130,21,50,71,88,0,88,88,0,17257,87,198.3999938964844,88,17257,.5,0,0,0,0,0,0,0,326930370,44230700,119920,329111190,128124287,0,71466900,899983367,0,302000000,40000000,3000000,286359526,101640474,0,67000000,800000000,899983367,8108,110999.4,899983367,0,0,999925788,1033027905,899983367,-4.8,8700,8282,418,454,373,186,257,9970,0,428272,1944,57,171,153,87,2412,21015,934,2426,2662,1445,28482,0,0,6732,5150,22,7,92,123,45,11,108,21949,8700,2.5,428272,8700,49.20000076293945,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,74,4,1,0,1,0,1136,1.600000023841858,1,1,1136,1.7999999523162842,74,1,1,37
2019,91,국제예술대학교,기타,기타,서울,-,1041,26,1067,1041,26,1067,0,0,0,0,0,0,0,0,0,47,0,47,47,0,1067,0,0,47,1067,4.599999904632568,117,16,1,117,41,2.900000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,469,48,22,30,43,3,615,0,43240,349,18,22,16,0,405,2673,108,384,192,0,3357,0,0,24,15,2,0,0,3,1,1,113,2781,517,5.400000095367432,43240,517,83.5999984741211,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,2,35,1,1,1,0,0,1897,.8999999761581421,1,0,1897,.5,35,2,0,17.5
2019,92,군산간호대학교,전문대학,사립,전북,C그룹,19014,3702,22716,32362,4824,37186,1,4,11250,0,5,11250,25,25,50,1671,2,1673,1264,1037,37186,1136,32.70000076293945,1673,37186,4.699999809265137,2061,443,19,2061,1409,1.5,1277691907,4400909,642758,0,0,8668493,0,0,13712160,1474274000,8500000,1500000,0,10000000,0,0,0,20000000,13712160,136,100824.7,13712160,1277691907,1.1,18930534,17455724,13712160,-14.6,10450,7979,2471,1167,1240,480,5456,18793,0,1231695,5786,830,2078,185,968,9847,69925,21527,26392,5413,17018,140275,0,0,6653,5924,3043,1129,2297,2233,1029,104,2507,91452,10450,8.800000190734863,1231695,10450,117.9000015258789,0,1,0,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3,5,0,0,0,0,0,0,1,1,3,5,154.5,5,1,3,1,0,3953,1.100000023841858,1,1,3953,.5,154.5,4,1,30.89999961853028
2019,93,군장대학교,전문대학,사립,전북,C그룹,52761,244,53005,85612,333,85945,1,1,9424,0,2,9424,17,0,17,3301,24,3325,3286,0,85945,1897,45.29999923706055,3325,85945,4,16382.400390625,2743,98,16382.400390625,13884,1.2000000476837158,133674677637,239953120,0,10046840,280800289,104194918,0,0,634995167,128086553112,240000000,0,10000000,290000000,110000000,0,0,650000000,634995167,8189,77542.5,634995167,133674677637,.5,552134911,564605744,634995167,7.4,1844,1844,0,58,129,60,45,2136,0,116779,809,0,26,41,34,910,10229,0,343,666,5820,17058,0,0,30,1,0,0,0,5,0,30,1386,10229,1844,5.5,116779,1844,63.29999923706055,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,10,0,0,1,0,0,2151,.4000000059604645,0,0,2151,0,10,1,0,10
2019,94,극동대학교,대학,사립,충북,C그룹,167426,27632,195058,275742,34406,310148,2,0,96724,2,4,96724,187,12,199,2378,900,3278,3165,0,310148,3953,78.5,3278,310148,1.100000023841858,639,183,6,639,1003,.6000000238418579,40742666268,84340760,17733710,5227800,10707000,3000000,0,890000,121899270,38482268955,100400000,6000000,3600000,10000000,3000000,0,890000,123890000,121899270,3988,30566.5,121899270,40742666268,.3,140764520,142583910,121899270,-6.6,1514,823,691,25,105,36,284,1964,0,90807,676,624,101,21,149,1571,11416,20426,3863,519,1892,38116,0,0,206,350,150,18,45,5,38,7,150,31842,1514,21,90807,1514,60,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,2,1,2,0,0,3,37,8,3,0,0,0,545,5.5,3,0,545,5.5,37,3,0,12.300000190734863
2019,95,글로벌사이버대학교,대학,사립,충남,C그룹,786,0,786,1721,0,1721,0,1,786,0,1,786,0,0,0,155,0,155,152,0,1721,2151,.800000011920929,155,1721,9.899999618530272,7391,719,56,7391,2615,2.799999952316284,185380596137,184784937,10539410,9063100,469113346,112524646,0,40910000,826935439,188081788000,186000000,12100000,8000000,468000000,113000000,0,41000000,828100000,826935439,15761,52467.2,826935439,185380596137,.4,898899681,903259039,826935439,-4,7127,6759,368,235,270,145,72,7849,0,297446,2852,92,74,113,37,3168,19265,898,1667,2348,272,24450,0,0,75,103,35,33,54,68,41,3,45,20163,7127,2.799999952316284,297446,7127,41.70000076293945,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,26.5,5,1,0,0,0,632,1.600000023841858,1,0,632,1.600000023841858,26.5,1,0,26.5
2019,96,금강대학교,대학,사립,충남,C그룹,63811,14767,78578,100536,24745,125281,0,3,0,0,3,0,82,12,94,1585,1656,3241,2291,0,125281,545,229.8999938964844,3241,125281,2.700000047683716,4870.60009765625,777,71,4870.60009765625,4376,1.100000023841858,127166637128,271420419,23071830,2540630,404677543,162371795,0,13899192,877981409,126518869000,246000000,27000000,3000000,454000000,130000000,0,16000000,876000000,877981409,13081,67118.8,877981409,127166637128,.7,967985212,891476760,877981409,-4.7,3906,3906,0,110,237,67,0,4320,0,57911,352,0,27,25,0,404,3912,0,134,1399,0,5445,0,0,420,66,0,0,0,0,0,4,500,3912,3906,1,57911,3906,14.800000190734863,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,2,0,3,5,206,54,2,3,0,0,3340,1.2999999523162842,2,0,3340,.6000000238418579,206,5,0,41.20000076293945
2019,97,기독간호대학교,전문대학,사립,광주,C그룹,19701,4264,23965,28976,5419,34395,1,1,312,0,2,312,55,0,55,700,61,761,662,0,34395,632,54.400001525878906,761,34395,2.299999952316284,5334.89990234375,1277,65,5334.89990234375,5404,1,10232295732,19338150,1729500,1594000,3605000,0,0,0,26266650,12996666000,19000000,2000000,2000000,4000000,0,0,0,27000000,26266650,881,29814.6,26266650,10232295732,.3,25049000,25753500,26266650,2.4,2838,2838,0,87,137,53,68,3183,0,0,845,0,52,28,15,940,4963,0,610,251,175,5999,0,0,1,0,0,1,0,0,0,0,0,4963,2838,1.7000000476837158,0,2838,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,75,4,1,0,1,0,3508,.5,1,1,3508,.6000000238418579,75,1,1,37.5
2019,98,김천대학교,대학,사립,경북,C그룹,106364,139237,245601,152333,140252,292585,3,9,175289,0,12,175289,112,0,112,9498,655,10153,8268,0,292585,3340,87.5999984741211,10153,292585,3.5999999046325684,135,100,2,135,76,1.7999999523162842,267732300043,203191215,7912880,3000000,828142520,413270896,0,3857841,1459375352,260337376000,190000000,8000000,3000000,815000000,366000000,0,18000000,1400000000,1459375352,4255,342978.9,1459375352,267732300043,.5,1621370393,1393313824,1459375352,-4.7,1582,1444,138,43,100,45,333,2103,0,6430,215,58,40,26,30,369,1349,821,480,303,480,3433,0,0,643,242,1,1,34,6,7,13,358,2170,1582,1.399999976158142,6430,1582,4.099999904632568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,306,1.600000023841858,0,0,306,0,0,0,1,0
2019,99,김포대학교,전문대학,사립,경기,C그룹,65695,4904,70599,109763,5742,115505,1,7,8373,2,10,8373,101,7,108,4777,1377,6154,5028,0,115505,3508,32.900001525878906,6154,115505,5.599999904632568,6666,935,61,6666,5369,1.2000000476837158,50143344862,108779650,4000900,2094440,20573000,5601245,0,0,141049235,49853629000,100000000,2000000,2000000,22000000,5700000,0,0,131700000,141049235,5036,28008.2,141049235,50143344862,.3,133220162,146119930,141049235,3.1,1168,1168,0,29,65,35,0,1297,0,27350,147,0,9,7,0,163,1174,0,82,34,0,1290,0,0,1057,301,19,0,0,0,0,10,262,1174,1168,1,27350,1168,23.39999961853028,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,0,3,92.3000030517578,16,2,0,1,0,2719,1,2,1,2719,1.100000023841858,92.3000030517578,2,1,30.799999237060547
2019,100,김해대학교,전문대학,사립,경남,C그룹,21894,302,22196,25307,307,25614,1,1,831,0,2,831,9,0,9,599,1182,1781,1344,0,25614,1367,18.700000762939453,1781,25614,7.5,3047,494,72,3047,5827,.5,249654257592,248665954,14532750,2948260,3054175187,292025447,0,148547375,3760894973,243255384000,366815000,14000000,7500000,2290000000,1125200000,0,0,3803515000,3760894973,13880,270957.9,3760894973,249654257592,1.5,3724963164,3716102484,3760894973,.5,22571,19837,2734,1011,1359,674,1302,26917,0,2229920,8058,1127,729,374,570,10858,47626,9810,8895,3925,16324,86580,0,0,314,3087,901,345,232,2040,6335,130,1870,57436,22571,2.5,2229920,22571,98.8000030517578,2,7,1,6,16,0,0,0,0,0,0,3,0,7,10,0,0,0,0,0,2,10,1,13,26,0,0,0,0,0,2,10,1,13,26,930.5,157,10,6,3,7,20507,1,10,3,20507,.6000000238418579,930.5,16,10,35.79999923706055
2019,101,나사렛대학교,대학,사립,충남,B그룹,179538,107311,286849,266836,113935,380771,6,7,118544,2,15,118544,143,9,152,12716,1460,14176,11531,0,380771,5612,67.80000305175781,14176,380771,3.900000095367432,68830,7148,852,68830,30729,2.200000047683716,10735973215,0,0,0,0,0,0,0,0,11107038517,0,0,0,0,0,0,0,0,0,1489,0,0,10735973215,0,0,0,0,0,713,713,0,30,76,60,290,1169,0,3748,204,0,23,58,34,319,3138,0,406,1492,594,5630,0,0,131,0,0,0,0,0,0,10,188,3138,713,4.400000095367432,3748,713,5.300000190734863,2,1,0,0,3,0,0,1,0,1,0,0,0,10,10,0,0,0,0,0,2,1,0,10,13,0,0,1,0,1,2,1,1,10,14,446.5,72,4,0,0,10,8700,1,4,0,8700,.5,446.5,4,10,31.89999961853028
2019,102,나주대학교,전문대학,사립,전남,C그룹,23379,220,23599,28249,375,28624,0,0,451,1,1,451,109,0,109,330,439,769,758,0,28624,2217,12.899999618530272,769,28624,2.799999952316284,10486,1878,280,10486,7840,1.2999999523162842,238710660942,527579340,9057160,12719700,588081636,264979244,0,21748902,1424165982,196387513000,519399000,14000000,12000000,620185121,272158083,0,22800000,1460542204,1424165982,16799,84776.8,1424165982,238710660942,.6,1246334298,1348115615,1424165982,6.9,179,0,179,7,16,7,199,408,0,8760,0,48,12,4,53,117,0,538,262,24,635,1459,0,0,70,20,40,5,0,53,0,2,25,538,179,3,8760,179,48.900001525878906,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,31,5,1,0,0,0,517,1.899999976158142,1,0,517,1.899999976158142,31,1,0,31
