YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_19A,BG3Y_MCS_20B,BG3Y_MCS_21C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_REL_PTH,SES_REL_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2021,7,가톨릭상지대학교,전문대학,사립,경북,C그룹,68035,2989,71024,110996,4160,115156,9,7,52010,2,18,52010,143,0,143,2755,251,3006,2440,0,115156,1860,61.900001525878906,3006,115156,2.700000047683716,7549.7998046875,1081,151,7549.7998046875,6354,1.2000000476837158,19915114694,66911800,29226988,5921325,16569000,23889140,0,4900000,147418253,16227005494,70000000,30500000,6000000,22460000,24000000,0,5000000,157960000,147418253,807,182674.4,147418253,19915114694,.7,163032721,147696921,147418253,-4.8,20240,17507,2733,819,983,356,10989,33387,20639,17582,3057,831,1053,408,9673,32604,0,182331,5749,1148,489,221,1259,8866,44059,15879,8905,3850,51443,124136,0,0,11277,7511,2432,503,844,1940,576,1,12,117,5010,59938,20240,3,182331,20240,9,1,4,0,0,5,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,6,0,0,7,0,0,0,0,0,1,6,0,0,7,0,0,293,54,59,14,5,0,2,0,7336,.8999999761581421,5,2,7336,1,352,3,6,39.09999847412109
2021,8,감리교신학대학교,대학,사립,서울,C그룹,62611,118305,180916,97972,135341,233313,7,9,75643,4,20,75643,50,17,67,8404,1445,9849,9379,0,233313,1526,152.89999389648438,9849,233313,4.400000095367432,416,18,1,416,34,12.199999809265137,233528840790,693076680,45197500,6923320,976828349,408826046,0,33600000,2164451895,216302106000,594000000,40180000,6000000,985000000,411000000,0,34000000,2070180000,2164451895,13210,163849.5,2164451895,233528840790,.9,1768898354,1877630329,2164451895,10.7,2151,648,1503,79,202,43,511,2986,2124,632,1492,80,212,53,570,3039,0,21319,368,1105,120,29,113,1735,3710,23522,5136,497,5124,37989,0,0,212,265,33,1,5,104,68,0,0,0,0,27232,2151,12.699999809265137,21319,2151,9.899999618530272,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,150,25,37,12,2,0,1,0,4276,.699999988079071,2,1,4276,.699999988079071,187,2,1,62.29999923706055
2021,9,강남대학교,대학,사립,경기,B그룹,271815,79546,351361,413712,140444,554156,10,11,38516,1,22,38516,89,44,133,8177,992,9169,5411,0,554156,7101,78,9169,554156,1.7000000476837158,4713,798,107,4713,7167,.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5535,5535,0,150,298,40,73,6096,4101,4101,0,434,289,39,74,4937,0,29763,245,0,53,68,12,378,5177,0,804,1037,308,7326,0,0,460,676,45184,5,1,7,1,0,0,31,603,5177,5535,.8999999761581421,29763,5535,5.400000095367432,3,8,0,0,11,0,0,0,0,0,0,5,0,5,10,0,0,0,0,0,3,13,0,5,21,0,0,0,0,0,3,13,0,5,21,0,0,228,55,622.4000244140625,117,11,0,5,5,16112,1.100000023841858,11,5,16112,1,850.4000244140625,10,12,38.70000076293945
2021,10,강동대학교,전문대학,사립,충북,B그룹,66211,33175,99386,99772,33919,133691,0,4,92531,0,4,92531,30,0,30,2356,0,2356,4611,0,133691,3534,37.79999923706055,2356,133691,1.7999999523162842,309,50,4,309,194,1.600000023841858,70927945111,151002349,11758300,0,0,10355000,0,12548800,185664449,71746328000,152000000,12612640,0,0,10502000,0,12427360,187542000,185664449,6886,26962.6,185664449,70927945111,.3,161769792,188470733,185664449,7.5,3951,3951,0,96,191,83,0,4321,3674,3674,0,313,214,87,0,4288,0,71340,131,0,50,86,0,267,238,0,162,301,135,836,0,0,0,0,9,0,0,0,0,0,0,0,0,238,3951,.1000000014901161,71340,3951,18.100000381469727,3,7,0,0,10,0,0,0,0,0,0,2,1,5,8,0,0,0,0,0,3,9,1,5,18,0,0,0,0,0,3,9,1,5,18,174,66,401.5,89,755,160,10,0,3,5,11943,1.2000000476837158,10,3,11943,1.100000023841858,1330.5,9,9,73.9000015258789
2021,11,강릉영동대학교,전문대학,사립,강원,B그룹,54073,14122,68195,82956,14946,97902,1,1,23012,0,2,23012,145,0,145,2142,0,2142,1441,0,97902,2663,36.79999923706055,2142,97902,2.200000047683716,1076,245,16,1076,551,2,276369259304,329965613,52557546,1326300,1552958374,605859475,0,39151818,2581819126,263021970000,140372520,19000000,1500000,1657000000,193000000,0,42500000,2053372520,2581819126,20240,127560.2,2581819126,276369259304,.9,3096370247,3319979053,2581819126,-7.5,3976,3976,0,104,200,63,0,4343,3662,3662,0,300,197,61,0,4220,0,11255,96,0,37,33,0,166,430,0,337,387,1587,2741,0,0,0,0,0,0,0,0,0,12,864,0,0,430,3976,.1000000014901161,11255,3976,2.799999952316284,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,34,3,9.5,2,102,18,1,0,0,1,804,1.899999976158142,1,0,804,1.2000000476837158,145.5,1,1,72.80000305175781
2021,12,강서대학교,대학,사립,서울,C그룹,71340,20450,91790,93009,22598,115607,11,14,61934,2,27,61934,125,30,155,2069,971,3040,2692,1,115607,1490,77.5999984741211,3040,115607,2.700000047683716,946,200,12,946,1920,.5,28963441315,66045310,45657730,0,48414159,11363223,0,3778311,175258733,28460957990,69000000,49000000,1000000,44000000,10000000,0,10000000,183000000,175258733,2151,81477.8,175258733,28963441315,.6,200645145,190253236,175258733,-6.5,23581,19085,4496,1265,1353,817,4588,31604,23752,18959,4793,1262,1374,902,4596,31886,0,284089,6408,2059,1050,573,1240,11330,53724,28056,20328,9986,17541,129635,0,0,7358,12894,728,773,535,884,380,2,10,237,4145,81780,23581,3.5,284089,23581,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1.7000000476837158,1.7000000476837158,0,0,0,0,0,0,1,0,1.7000000476837158,2.700000047683716,0,0,0,0,0,0,1,0,1.7000000476837158,2.700000047683716,5,2,0,0,82,16,1,0,0,1.7000000476837158,728,2.5,1,0,728,1.399999976158142,87,1,.699999988079071,51.20000076293945
2021,13,강원관광대학교,전문대학,사립,강원,C그룹,38903,235,39138,48029,272,48301,1,0,2237,0,1,2237,39,0,39,427,510,937,860,1069,48301,1012,47.70000076293945,937,48301,2,2685,579,80,2685,4706,.6000000238418579,49501237724,66000000,6057260,4000000,24497000,1670000,0,77876800,180101060,45061607000,61000000,6500000,4000000,23399000,1670000,0,68370000,164939000,180101060,5535,32538.6,180101060,49501237724,.4,193928860,176727400,180101060,-3.5,1339,1339,0,44,133,33,502,2051,1207,1207,0,177,133,32,0,1549,0,14761,263,0,22,33,4,322,1607,0,266,468,117,2458,0,0,0,0,0,3,0,0,0,0,0,0,0,1607,1339,1.2000000476837158,14761,1339,11,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,1,0,2,3,0,0,86.5,10,235,49,1,2,0,0,6030,.4000000059604645,1,0,6030,.2000000029802322,321.5,4,0,80.4000015258789
2021,14,강원대학교,대학,국립,강원,A그룹,775217,187434,962651,1287797,322509,1610306,32,43,153103,0,75,153103,467,182,649,25681,5236,30917,19756,35351,1610306,22114,72.80000305175781,30917,1610306,2,199,24,3,199,167,1.2000000476837158,36595368100,73527553,3699160,0,12053000,2419497,0,0,91699210,57724242000,55740000,3600000,0,12600000,2760000,0,18000000,92700000,91699210,3951,23209.1,91699210,36595368100,.3,111860000,88000050,91699210,-8.6,1717,1717,0,49,82,41,3,1892,1738,1738,0,141,92,42,11,2024,0,9726,248,0,89,190,15,542,3253,0,625,1426,96,5400,0,0,96,25,0,0,0,0,0,0,0,0,0,3253,1717,1.899999976158142,9726,1717,5.699999809265137,0,4,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,9,0,0,0,0,0,0,4,3,2,9,182,34,316,45,869,159,7,2,0,0,7549,1.100000023841858,7,0,7549,.8999999761581421,1367,9,0,151.89999389648438
2021,15,강원도립대학교,전문대학,공립,강원,C그룹,48330,1949,50279,59767,2169,61936,6,5,52706,1,12,52706,60,0,60,1684,466,2150,1854,1028,61936,635,97.5,2150,61936,3.5999999046325684,7677.7001953125,885,161,7677.7001953125,6227,1.2000000476837158,37222448102,80388240,3762520,0,11818000,7700000,0,4900000,108568760,40850284000,89200000,5000000,0,12000000,7700000,0,4300000,118200000,108568760,3976,27306,108568760,37222448102,.3,117987440,100965600,108568760,-3.4,21939,18364,3575,1054,1542,662,4347,29544,21919,18153,3766,1060,1535,751,3916,29181,0,212527,4951,1194,549,355,689,7738,35604,13004,8961,4869,7664,70102,0,0,5592,9398,801,472,263,1684,1888,31,238,92,3694,48608,21939,2.200000047683716,212527,21939,9.699999809265137,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,2,4,0,0,0,0,0,2,0,0,2,4,8,4,184,25,18,5,2,0,0,2,3845,.800000011920929,2,0,3845,.5,210,2,2,52.5
2021,16,개신대학원대학교,대학원대학,사립,서울,-,17574,1059,18633,23608,1647,25255,1,0,82,0,1,82,45,1,46,258,5,263,248,0,25255,145,174.1999969482422,263,25255,1.100000023841858,2513.89990234375,719,23,2513.89990234375,3267,.800000011920929,363035685631,605523471,105150280,7479310,1998791297,644157986,0,0,3361102344,270524211000,553400000,118620000,5000000,1974967000,649033000,0,0,3301020000,3361102344,23581,142534.3,3361102344,363035685631,.9,3274877577,3418003087,3361102344,1.4,1367,1190,177,57,172,77,243,1916,1344,1174,170,58,175,76,216,1869,0,98436,797,18,35,39,2,891,12058,347,951,1215,32,14603,0,0,2976,992,198,21,23,43,25,0,0,0,0,12405,1367,9.100000381469728,98436,1367,72,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,96,24,255,54,3,0,0,0,6208,.5,3,0,6208,.5,351,3,0,117
2021,17,거제대학교,전문대학,사립,경남,C그룹,54987,1713,56700,71092,1822,72914,4,5,2609,0,9,2609,98,0,98,1481,176,1657,1594,0,72914,1181,61.70000076293945,1657,72914,2.299999952316284,16996.400390625,1807,99,16996.400390625,8255,2.0999999046325684,13870684550,47932970,6895200,2052470,2900000,1670000,0,9053500,70504140,15214355140,52000000,6900000,3000000,2900000,1670000,0,9000000,75470000,70504140,1339,52654.3,70504140,13870684550,.5,53924780,70453200,70504140,15.4,1743,1743,0,57,137,26,0,1963,1590,1590,0,211,152,55,0,2008,0,2080,34,0,35,14,0,83,351,0,306,58,0,715,0,0,5,3,0,0,0,0,0,0,0,0,0,351,1743,.2000000029802322,2080,1743,1.2000000476837158,0,3,0,0,3,0,0,0,0,0,1,10,0,0,11,0,0,0,0,0,1,13,0,0,14,0,0,0,0,0,1,13,0,0,14,41,26,399.5,77,1474.4000244140625,178,3,0,11,0,11490,1,3,11,11490,1.2000000476837158,1914.9000244140625,4,11,127.6999969482422
2021,18,건국대학교,대학,사립,서울,A그룹,528569,181569,710138,1106953,253276,1360229,31,31,65388,1,63,65388,790,188,978,18566,6697,25263,15081,13692,1360229,20087,67.69999694824219,25263,1360229,1.899999976158142,0,0,0,0,0,0,34839091186,23777820,6516520,463320,0,6433811,0,10420000,47611471,37521564000,42000000,8400000,1000000,0,8000000,0,0,59400000,47611471,1717,27729.5,47611471,34839091186,.1,48005556,46862001,47611471,-.4,12223,11126,1097,379,741,304,105306,118953,12444,11339,1105,419,630,387,20252,34132,0,225796,1495,200,276,263,1102,3336,3428,653,1552,908,25314,31855,0,0,1321,500,60,74,39,609,28,1,13,0,0,4081,12223,.3000000119209289,225796,12223,18.5,0,2,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,1,3,0,0,4,143,72,37.5,4,16,2,2,0,2,0,3445,1,2,2,3445,1.2000000476837158,196.5,2,2,49.09999847412109
2021,19,건국대학교(글로컬),대학,사립,충북,B그룹,280141,113412,393553,569387,151560,720947,13,19,188042,3,35,188042,174,26,200,16920,0,16920,8610,0,720947,7402,97.4000015258789,16920,720947,2.400000095367432,20454,1037,97,20454,10074,2,285612958376,401327100,577116614,5000000,1472694950,687709833,0,71448830,3215297327,272141000000,197000000,200000000,3000000,1590000000,700000000,0,70000000,2760000000,3215297327,21939,146556.2,3215297327,285612958376,1.1,3028006597,3439279215,3215297327,3.5,3587,3587,0,90,273,83,0,4033,3611,3611,0,357,267,143,0,4378,0,12530,450,0,32,66,0,548,2541,0,255,586,1790,5172,0,0,0,0,0,0,0,6,0,15,216,0,0,2541,3587,.699999988079071,12530,3587,3.5,0,0,0,1,1,0,0,0,2,2,0,2,0,0,2,0,0,0,0,0,0,2,0,1,3,0,0,0,2,2,0,2,0,3,5,0,0,39.5,11,123,25,0,3,2,0,3681,1.100000023841858,0,2,3681,.5,162.5,5,3,20.299999237060547
2021,20,건동대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,284,100,1453,3833,.4000000059604645,21948249930,70312250,42722760,0,19297000,9370000,0,0,141702010,19890962000,68500000,46500000,0,20500000,9500000,0,0,145000000,141702010,1367,103659.1,141702010,21948249930,.6,150637420,140678300,141702010,-2.9,9,0,9,5,1,9,50,74,7,0,7,5,0,9,53,74,0,65,0,9,3,1,4,17,0,605,21,10,19,655,0,0,6,3,0,0,0,0,0,1,9,0,0,605,9,67.19999694824219,65,9,7.199999809265137,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,64,18,0,0,2,0,0,0,1314,1.5,2,0,1314,1.5,64,2,0,32
2021,21,건신대학원대학교,대학원대학,사립,대전,-,11833,3408,15241,16992,4941,21933,2,0,8,0,2,8,7,0,7,213,58,271,259,0,21933,169,129.8000030517578,271,21933,1.2999999523162842,10657,1064,109,10657,4041,2.5999999046325684,19703877735,39005340,426000,360000,0,0,0,0,39791340,24323310000,35000000,1000000,4000000,0,0,0,0,40000000,39791340,1743,22829.2,39791340,19703877735,.2,38366200,43119900,39791340,2.3,2106,2106,0,70,175,57,0,2408,1911,1911,0,64,159,60,314,2508,0,53221,169,0,26,29,25,249,826,0,417,476,6003,7722,0,0,51,32,2,0,0,0,0,22,469,0,0,826,2106,.4000000059604645,53221,2106,25.299999237060547,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,1,3,0,0,4,0,0,0,0,408.7000122070313,58,4,0,0,0,1674,2.400000095367432,4,0,1674,2.400000095367432,408.7000122070313,2,1,136.1999969482422
2021,22,건양대학교,대학,사립,충남,B그룹,214000,45036,259036,344048,138036,482084,18,14,274846,0,32,274846,0,0,0,15038,2187,17225,15970,0,482084,7603,63.400001525878906,17225,482084,3.700000047683716,4940.7998046875,1351,58,4940.7998046875,5500,.8999999761581421,147693534239,172540770,17521880,0,422399880,66347252,0,47538393,726348175,129014487000,184264000,16007320,5000000,404995110,58865197,0,55206000,724337627,726348175,12223,59424.7,726348175,147693534239,.5,707988231,714392444,726348175,1.3,1091,928,163,60,83,45,0,1279,882,747,135,62,57,41,0,1042,0,1385,49,0,3,2,0,54,124,0,22,22,0,168,0,0,0,0,0,0,0,12,0,0,0,0,0,124,1091,.1000000014901161,1385,1091,1.2999999523162842,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,96,16,67,13,1,0,1,0,2713,.699999988079071,1,1,2713,.699999988079071,163,1,1,81.5
2021,23,경기과학기술대학교,전문대학,사립,경기,A그룹,90361,48886,139247,104891,49164,154055,6,1,76019,1,8,76019,95,0,95,4717,29,4746,4209,54,154055,4712,32.70000076293945,4746,154055,3.200000047683716,22111.69921875,3316,130,22111.69921875,13888,1.600000023841858,46236904209,54775090,4895127,1449910,5946000,2442073,0,9991800,79500000,46591639000,53000000,4300000,5000000,6100000,2600000,0,8000000,79000000,79500000,3587,22163.4,79500000,46236904209,.2,79499995,78999995,79500000,0,11772,9939,1833,636,866,445,943,14662,11544,9694,1850,650,929,516,965,14604,0,565067,3817,923,506,186,512,5944,29549,13278,9392,2316,16627,71162,0,0,17850,21420,3570,302,69,884,60,21,408,60,249,42827,11772,3.5999999046325684,565067,11772,48,16,15,0,0,31,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,16,15,0,3,34,0,0,0,0,0,16,15,0,3,34,220,26,349,24,1559,380,31,0,0,3,22412,1.5,31,0,22412,1.399999976158142,2128,28,3,68.5999984741211
2021,24,경기대학교,대학,사립,경기,A그룹,627136,89925,717061,1148604,172937,1321541,28,21,90037,7,56,90037,484,5,489,11315,4236,15551,12181,0,1321541,15975,82.69999694824219,15551,1321541,1.2000000476837158,2818,654,0,2818,840,3.400000095367432,858897673,7466360,11830000,0,0,0,0,0,19296360,892283316,9200000,13800000,0,0,0,0,0,23000000,19296360,9,2144040,19296360,858897673,2.2,14565528,19296360,19296360,16.2,6274,6274,0,150,375,138,5390,12327,5664,5664,0,541,392,160,2619,9376,0,4872,54,0,14,11,0,79,537,0,95,145,0,777,0,0,8,41,0,0,0,41,0,1,10,2,125,537,6274,.1000000014901161,4872,6274,.800000011920929,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,2,0,0,45,7,82,19,1,0,1,0,1025,1.7999999523162842,1,1,1025,2,127,1,1,63.5
2021,25,경남대학교,대학,사립,경남,A그룹,521512,176107,697619,811361,204388,1015749,21,20,154160,0,41,154160,316,113,429,17390,4174,21564,19163,0,1015749,12302,82.5999984741211,21564,1015749,2.200000047683716,21480.30078125,3427,150,21480.30078125,16132,1.2999999523162842,19251893070,30132510,11835025,0,2693912,10334000,0,0,54995447,18195532000,23900000,9200000,0,2500000,10600000,0,0,46200000,54995447,2106,26113.7,54995447,19251893070,.3,72669113,72009266,54995447,-12.3,771,771,0,25,23,24,6,849,743,743,0,46,20,24,8,841,0,6264,133,0,10,22,7,172,718,0,94,168,180,1160,0,0,0,0,0,0,0,0,0,1,53,1,167,718,771,.8999999761581421,6264,771,8.100000381469727,7,15,0,2,24,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,15,0,5,27,0,0,0,0,0,7,15,0,5,27,12,1,693.7000122070312,153,1355,362,22,2,0,3,16386,1.5,22,0,16386,1.2999999523162842,2060.699951171875,27,0,76.30000305175781
2021,26,경남도립거창대학,전문대학,공립,경남,C그룹,29603,847,30450,43520,833,44353,1,1,3042,0,2,3042,21,0,21,1134,0,1134,928,1532,44353,856,51.79999923706055,1134,44353,2.5999999046325684,2016,457,3,2016,4479,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,0,0,0,0,8102520,5000000,0,-69.1,21073,19469,1604,773,1137,413,5936,29332,20247,18777,1470,826,1096,402,4088,26659,0,63028,2956,361,348,132,554,4351,29367,9819,5487,1860,89279,135812,0,0,9775,10713,3095,205,816,1216,225,20,172,56,3536,39186,21073,1.899999976158142,63028,21073,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,9.5,2,130.60000610351562,12,1,0,0,0,724,1.399999976158142,1,0,724,1.399999976158142,140.10000610351562,1,0,140.10000610351562
2021,27,경남도립남해대학,전문대학,공립,경남,C그룹,30938,686,31624,36648,732,37380,0,0,393,0,0,393,61,0,61,1374,10,1384,1153,2776,37380,783,47.70000076293945,1384,37380,3.799999952316284,379,42,2,379,42,9,173895633545,353131850,111573130,2777410,734567740,348369800,0,40149410,1590569340,139367502000,425000000,97100000,5000000,716900000,71000000,0,0,1315000000,1590569340,11772,135114.6,1590569340,173895633545,.9,1530273750,1829654538,1590569340,3.2,3355,3355,0,99,260,52,0,3766,3071,3071,0,350,255,70,0,3746,0,5079,324,0,55,40,12,431,2663,0,1033,401,98,4195,0,0,512,2673,0,0,0,0,0,0,0,1,281,2663,3355,.800000011920929,5079,3355,1.5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,30,6,30,6,1,1,0,0,2557,.699999988079071,1,0,2557,.4000000059604645,60,2,0,30
2021,28,경남정보대학교,전문대학,사립,부산,A그룹,131854,6206,138060,230181,7378,237559,0,4,17582,0,4,17582,117,0,117,7028,2144,9172,5870,0,237559,6665,35.599998474121094,9172,237559,4,1303,102,18,1303,425,3.0999999046325684,49341569787,36154044,5392400,0,14597000,16761218,0,19800000,92704662,42266174000,30200000,6500000,0,15400000,26100000,0,21000000,99200000,92704662,6274,14776,92704662,49341569787,.2,79730130,69132334,92704662,10.4,84,0,84,7,2,7,9,109,92,0,92,9,2,8,9,120,0,1986,0,36,6,3,3,48,0,1323,141,6,49,1519,0,0,0,0,0,9,0,10,0,0,0,1,3,1323,84,15.800000190734863,1986,84,23.600000381469727,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,104,22,72,16,2,0,0,0,3484,.6000000238418579,2,0,3484,.6000000238418579,176,2,0,88
2021,29,경동대학교,대학,사립,강원,B그룹,236000,18382,254382,332305,28096,360401,5,9,47392,2,16,47392,240,0,240,33886,3024,36910,34910,0,360401,7814,46.09999847412109,36910,360401,11.399999618530272,5933,908,30,5933,3017,2,9297587248,10496060,0,0,2900000,0,0,0,13396060,6562360000,10000000,0,0,3000000,0,0,0,13000000,13396060,771,17374.9,13396060,9297587248,.1,17306120,16613410,13396060,-11.7,9814,8174,1640,300,331,159,2,10606,9508,7854,1654,318,362,195,57,10440,0,31309,254,9,44,66,6,379,1230,48,430,473,10496,12677,0,0,2229,197,36,0,13,18,2,5,18,42,145,1278,9814,.1000000014901161,31309,9814,3.200000047683716,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,1,0,0,0,143,7,1,0,143,7,3,1,0,3
2021,30,경민대학교,전문대학,사립,경기,B그룹,95716,6933,102649,157242,8927,166169,5,5,11704,2,12,11704,47,13,60,5187,320,5507,3207,0,166169,4432,37.5,5507,166169,3.400000095367432,3178.60009765625,732,52,3178.60009765625,3362,.8999999761581421,227628402681,292876160,127118460,7214960,1132677945,392826220,0,22618000,1975331745,235378372000,193500000,150000000,6500000,993000000,360110000,0,15450000,1718560000,1975331745,21073,93737.6,1975331745,227628402681,.9,1845041650,1959704525,1975331745,3.5,29194,23764,5430,1101,1426,621,20074,52416,29731,23938,5793,1101,1421,706,17429,50388,0,1245913,6111,1671,603,359,1654,10398,55766,24503,13643,8304,40525,142741,0,0,2804,12004,1415,99,49,1260,460,4,115,87,3987,80269,29194,2.700000047683716,1245913,29194,42.70000076293945,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,70.5,20,21,5,2,0,0,0,984,2,2,0,984,2,91.5,2,0,45.79999923706055
2021,31,경복대학교,전문대학,사립,경기,A그룹,89319,25138,114457,118065,25475,143540,0,3,41794,0,3,41794,209,1,210,7852,2832,10684,9301,0,143540,6455,22.200000762939453,10684,143540,8,3751.5,634,62,3751.5,4535,.800000011920929,28498645233,34900000,4895000,0,0,0,0,0,39795000,27263097000,36600000,4920000,0,0,0,0,0,41520000,39795000,3355,11861.4,39795000,28498645233,.1,74019500,51892000,39795000,-26.6,232,147,85,15,43,36,0,326,191,125,66,18,36,37,0,282,0,1648,68,30,5,12,0,115,200,339,12,92,0,643,0,0,80,120,0,1,1,1,1,8,160,0,0,539,232,2.299999952316284,1648,232,7.099999904632568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
